user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
6700,113968,15/01/2023,FALSE,Contact Agent
4257,39173,17/06/2020,FALSE,Contact Agent
744,84131,03/10/2022,FALSE,Contact Agent
6971,124827,15/03/2023,FALSE,Contact Agent
8717,117843,24/12/2022,TRUE,Reported
9586,41687,17/12/2022,TRUE,Reported
369,153921,16/08/2021,TRUE,Contact Agent
5970,159988,26/07/2021,FALSE,Reported
1987,143190,23/08/2020,TRUE,Shortlisted
9528,144199,13/12/2024,TRUE,Shortlisted
6270,42090,26/11/2024,TRUE,Shortlisted
4153,114122,15/06/2024,FALSE,Shortlisted
7269,127392,05/11/2022,TRUE,Shortlisted
9895,142660,07/09/2023,TRUE,Shortlisted
2438,179767,10/01/2020,TRUE,Contact Agent
9804,193091,29/08/2023,TRUE,Reported
7685,126008,22/01/2023,FALSE,Contact Agent
2918,1133,05/07/2022,TRUE,Shortlisted
5956,15668,03/08/2021,TRUE,Shortlisted
1923,142897,01/02/2024,FALSE,Contact Agent
7637,59053,26/12/2023,FALSE,Shortlisted
4086,160733,13/05/2023,FALSE,Reported
6823,26864,26/10/2021,FALSE,Contact Agent
5800,55786,27/09/2024,FALSE,Contact Agent
9329,117515,25/08/2020,FALSE,Contact Agent
6775,160223,09/04/2022,TRUE,Contact Agent
69,89435,04/04/2021,FALSE,Reported
7095,12487,11/01/2023,FALSE,Contact Agent
2507,35235,04/09/2024,FALSE,Shortlisted
638,193622,30/08/2022,TRUE,Reported
5952,11890,02/01/2023,TRUE,Contact Agent
4154,123289,28/06/2024,FALSE,Shortlisted
8286,22049,02/01/2021,TRUE,Reported
2258,195461,03/06/2023,TRUE,Reported
7503,187907,12/11/2024,FALSE,Shortlisted
487,75279,28/05/2022,FALSE,Shortlisted
7876,147991,27/03/2022,FALSE,Contact Agent
9772,104713,06/06/2020,TRUE,Contact Agent
576,34135,12/03/2022,FALSE,Reported
5733,188787,21/06/2023,FALSE,Contact Agent
7582,179656,28/03/2024,FALSE,Contact Agent
8593,76684,16/03/2022,TRUE,Contact Agent
5402,96111,14/07/2020,FALSE,Contact Agent
2487,72349,20/06/2023,TRUE,Reported
2036,130478,25/03/2023,TRUE,Contact Agent
4733,21342,02/04/2024,TRUE,Contact Agent
1618,18720,30/01/2022,FALSE,Reported
2447,130495,25/10/2024,TRUE,Reported
5272,137749,07/07/2024,TRUE,Reported
8086,150388,27/12/2020,FALSE,Contact Agent
2909,162045,12/02/2020,FALSE,Contact Agent
5256,47391,28/02/2021,FALSE,Contact Agent
9084,180133,06/06/2022,FALSE,Shortlisted
7057,144598,11/08/2021,TRUE,Shortlisted
1650,134711,06/07/2024,TRUE,Contact Agent
9562,126260,23/11/2023,TRUE,Contact Agent
6183,41812,12/07/2024,FALSE,Shortlisted
623,74619,02/11/2023,TRUE,Shortlisted
6007,84621,16/09/2023,FALSE,Shortlisted
8187,69138,28/07/2020,TRUE,Contact Agent
3426,4233,30/06/2022,FALSE,Shortlisted
7549,28872,01/09/2021,FALSE,Shortlisted
880,19115,25/11/2021,FALSE,Shortlisted
7870,173783,01/11/2020,TRUE,Contact Agent
9832,139328,11/05/2023,FALSE,Contact Agent
2518,152073,12/04/2022,FALSE,Reported
2678,33378,20/01/2023,TRUE,Contact Agent
4896,49441,27/11/2021,TRUE,Shortlisted
1618,246,30/07/2021,TRUE,Contact Agent
642,10487,24/02/2020,TRUE,Contact Agent
3725,126585,25/03/2020,TRUE,Shortlisted
9607,139594,06/08/2024,FALSE,Shortlisted
6029,42017,08/12/2022,TRUE,Contact Agent
961,28841,14/03/2024,TRUE,Contact Agent
803,172176,15/06/2021,TRUE,Contact Agent
5430,81430,26/10/2021,FALSE,Contact Agent
2610,20767,19/03/2023,TRUE,Contact Agent
7657,127720,04/05/2021,FALSE,Contact Agent
754,185168,08/01/2025,TRUE,Contact Agent
419,14223,04/01/2021,FALSE,Contact Agent
3522,194000,07/11/2021,TRUE,Contact Agent
7498,7357,24/06/2022,TRUE,Shortlisted
898,179555,31/10/2023,FALSE,Contact Agent
7014,165711,24/11/2024,TRUE,Contact Agent
642,198264,22/09/2023,TRUE,Contact Agent
6421,159002,02/02/2023,FALSE,Shortlisted
502,19605,04/02/2023,FALSE,Contact Agent
6675,68221,08/07/2023,TRUE,Contact Agent
80,9752,19/03/2020,FALSE,Contact Agent
9466,1599,15/09/2022,TRUE,Reported
4979,187140,09/01/2020,TRUE,Contact Agent
1367,97216,11/07/2023,TRUE,Contact Agent
8448,94513,13/06/2021,TRUE,Contact Agent
900,122538,08/02/2025,TRUE,Shortlisted
8709,137215,27/07/2023,TRUE,Shortlisted
6618,146773,07/09/2024,TRUE,Contact Agent
1311,68741,26/09/2022,FALSE,Shortlisted
3092,164839,24/07/2024,FALSE,Reported
1546,117832,22/03/2024,TRUE,Contact Agent
6954,140803,02/04/2024,TRUE,Contact Agent
4666,113434,08/10/2023,FALSE,Contact Agent
7347,92848,18/09/2021,FALSE,Contact Agent
1059,194633,28/10/2020,TRUE,Contact Agent
6598,78792,22/03/2025,FALSE,Contact Agent
2008,70108,15/10/2020,FALSE,Reported
4487,107432,22/02/2025,TRUE,Contact Agent
9305,142921,12/02/2023,TRUE,Contact Agent
9488,161531,15/07/2024,TRUE,Shortlisted
6879,53934,13/09/2022,FALSE,Shortlisted
2539,168368,24/09/2021,FALSE,Shortlisted
7151,12358,14/01/2022,TRUE,Shortlisted
3436,185109,17/07/2023,FALSE,Contact Agent
7701,78114,27/12/2021,TRUE,Reported
553,110861,03/12/2021,TRUE,Shortlisted
5449,19140,27/12/2020,FALSE,Reported
1400,57352,02/08/2020,TRUE,Contact Agent
803,28814,18/03/2023,TRUE,Contact Agent
4439,88719,18/05/2022,TRUE,Reported
3341,148702,28/03/2024,TRUE,Shortlisted
3761,46950,27/07/2024,TRUE,Contact Agent
5943,156451,05/10/2022,FALSE,Contact Agent
5074,195122,11/02/2023,FALSE,Shortlisted
3951,186438,15/11/2020,FALSE,Shortlisted
2190,44743,18/09/2020,FALSE,Shortlisted
9430,89363,04/06/2021,TRUE,Contact Agent
4848,97454,17/12/2024,FALSE,Contact Agent
974,13411,06/02/2023,FALSE,Contact Agent
6132,105640,21/08/2022,TRUE,Contact Agent
2854,4562,25/03/2023,FALSE,Contact Agent
7442,185730,18/05/2022,FALSE,Reported
8886,62995,25/07/2024,TRUE,Contact Agent
9964,114730,06/08/2020,FALSE,Reported
7596,158304,17/07/2024,TRUE,Reported
8447,120160,10/10/2022,FALSE,Contact Agent
766,196536,10/04/2020,FALSE,Contact Agent
7774,27383,13/11/2022,TRUE,Shortlisted
1663,18709,25/12/2024,TRUE,Reported
7671,27156,07/04/2024,FALSE,Contact Agent
7240,60885,03/05/2023,TRUE,Contact Agent
8814,55243,18/12/2020,FALSE,Shortlisted
7060,106481,12/12/2023,FALSE,Contact Agent
8478,123790,27/01/2024,FALSE,Contact Agent
6510,187564,11/08/2022,FALSE,Shortlisted
6361,98381,05/01/2024,FALSE,Shortlisted
5472,192144,21/02/2024,TRUE,Contact Agent
8792,144217,08/10/2022,FALSE,Reported
5193,38491,27/06/2020,FALSE,Reported
1754,168925,24/10/2021,TRUE,Shortlisted
2285,176653,04/11/2020,TRUE,Shortlisted
9264,48407,03/01/2020,FALSE,Contact Agent
3357,31612,08/05/2022,TRUE,Contact Agent
8118,124274,05/11/2024,FALSE,Contact Agent
8287,193588,30/09/2024,FALSE,Reported
6415,63614,24/04/2022,FALSE,Reported
4573,65710,12/10/2021,FALSE,Reported
4178,49894,17/01/2024,TRUE,Shortlisted
5351,164894,25/04/2023,TRUE,Contact Agent
3289,8922,22/10/2021,FALSE,Shortlisted
5224,139253,20/07/2023,TRUE,Shortlisted
7883,70698,04/02/2024,TRUE,Contact Agent
3068,116508,18/08/2020,FALSE,Contact Agent
8009,104943,14/09/2023,FALSE,Contact Agent
7268,192933,24/09/2021,FALSE,Contact Agent
4504,141837,03/12/2022,TRUE,Shortlisted
179,19743,28/07/2020,FALSE,Contact Agent
293,56527,13/04/2024,TRUE,Reported
3773,95297,19/04/2021,FALSE,Contact Agent
3598,95289,16/12/2021,TRUE,Contact Agent
5228,11036,30/07/2024,TRUE,Reported
3168,173174,21/11/2023,TRUE,Reported
3208,58267,07/08/2022,TRUE,Contact Agent
6659,27399,16/02/2024,TRUE,Contact Agent
6413,154574,20/03/2021,TRUE,Contact Agent
4872,3086,04/08/2021,FALSE,Contact Agent
1660,196952,01/06/2020,TRUE,Contact Agent
7969,135627,04/04/2024,TRUE,Reported
6768,42599,12/03/2021,TRUE,Shortlisted
5297,16878,28/04/2020,TRUE,Contact Agent
145,187467,29/04/2022,FALSE,Contact Agent
1951,177913,26/04/2020,TRUE,Shortlisted
4439,47027,31/07/2023,TRUE,Contact Agent
4032,167563,23/09/2022,TRUE,Reported
99,185336,22/11/2024,FALSE,Shortlisted
7388,51685,03/11/2024,FALSE,Contact Agent
8662,56102,06/08/2022,TRUE,Reported
4612,70976,27/03/2022,FALSE,Reported
6621,191096,12/01/2023,TRUE,Contact Agent
5803,59647,20/12/2021,TRUE,Shortlisted
9224,22716,01/10/2021,FALSE,Reported
5506,76535,20/03/2023,FALSE,Contact Agent
5796,145056,29/06/2021,TRUE,Contact Agent
4467,27176,25/02/2020,FALSE,Shortlisted
6873,32589,13/01/2022,FALSE,Reported
6687,147783,25/08/2024,FALSE,Reported
4194,75601,10/03/2022,TRUE,Shortlisted
319,178404,24/02/2024,TRUE,Reported
9992,89587,08/01/2022,FALSE,Contact Agent
2132,186868,04/09/2022,TRUE,Reported
2910,120578,28/08/2022,TRUE,Contact Agent
6210,172385,28/08/2021,TRUE,Contact Agent
2204,55139,08/09/2024,FALSE,Contact Agent
9053,107650,04/04/2021,FALSE,Contact Agent
7103,135205,11/03/2025,TRUE,Shortlisted
2938,61213,25/06/2023,FALSE,Contact Agent
565,37608,09/11/2020,FALSE,Shortlisted
833,55521,06/04/2022,TRUE,Reported
3344,90325,25/12/2022,FALSE,Contact Agent
3629,496,02/07/2020,TRUE,Contact Agent
8089,86729,19/09/2022,TRUE,Contact Agent
6663,70226,14/06/2024,TRUE,Contact Agent
8799,89062,11/08/2021,FALSE,Contact Agent
7329,40786,10/08/2022,FALSE,Shortlisted
5993,9595,25/08/2024,TRUE,Reported
4707,139478,02/04/2024,TRUE,Contact Agent
7209,186603,07/02/2024,TRUE,Contact Agent
2225,22906,22/02/2024,TRUE,Contact Agent
7417,43862,07/03/2021,FALSE,Contact Agent
7882,83034,26/04/2023,FALSE,Contact Agent
5451,48613,11/04/2020,FALSE,Contact Agent
481,190925,01/11/2022,TRUE,Contact Agent
5648,114108,11/11/2020,TRUE,Reported
8468,112445,28/07/2023,TRUE,Contact Agent
9903,121325,07/11/2020,TRUE,Contact Agent
3066,82284,12/12/2022,TRUE,Contact Agent
980,76816,07/04/2020,FALSE,Contact Agent
8191,159882,26/04/2022,TRUE,Contact Agent
4885,135444,04/07/2024,FALSE,Contact Agent
5098,55351,23/05/2021,TRUE,Shortlisted
6785,177684,28/10/2024,TRUE,Reported
9444,191749,19/03/2021,TRUE,Reported
74,174878,01/02/2021,FALSE,Shortlisted
5304,91896,07/02/2021,FALSE,Contact Agent
6872,114850,15/09/2022,FALSE,Contact Agent
3913,159360,23/11/2020,FALSE,Contact Agent
137,81656,20/03/2024,FALSE,Shortlisted
9206,31011,07/04/2020,FALSE,Reported
620,143269,19/03/2025,FALSE,Contact Agent
783,166519,01/11/2024,TRUE,Shortlisted
6786,132892,12/04/2024,FALSE,Contact Agent
2443,115712,30/08/2023,FALSE,Shortlisted
1440,134270,13/04/2023,FALSE,Contact Agent
6021,65348,19/07/2020,TRUE,Reported
1106,174820,26/06/2023,TRUE,Contact Agent
5362,173811,07/08/2020,TRUE,Contact Agent
9225,91865,15/08/2021,FALSE,Reported
4250,16385,16/05/2022,FALSE,Contact Agent
6958,85800,01/08/2023,FALSE,Shortlisted
6463,35082,26/03/2024,TRUE,Reported
3141,94980,29/01/2022,TRUE,Reported
918,189935,22/08/2020,TRUE,Contact Agent
6928,64854,23/10/2020,FALSE,Contact Agent
4880,125648,12/12/2021,TRUE,Contact Agent
1195,164030,05/02/2023,TRUE,Contact Agent
2580,154025,29/12/2020,TRUE,Reported
7605,76308,22/09/2024,FALSE,Reported
6101,89864,20/02/2021,TRUE,Shortlisted
5664,22398,13/03/2024,FALSE,Contact Agent
6164,75579,24/04/2020,TRUE,Contact Agent
53,29354,13/06/2021,TRUE,Contact Agent
3127,114166,01/09/2022,FALSE,Contact Agent
4115,191980,28/10/2021,FALSE,Shortlisted
1152,91071,14/01/2023,TRUE,Contact Agent
8791,33270,12/05/2021,TRUE,Contact Agent
2340,37097,02/09/2024,FALSE,Shortlisted
9992,150767,31/01/2021,TRUE,Shortlisted
4773,44408,08/06/2024,FALSE,Contact Agent
5931,189615,07/09/2024,TRUE,Contact Agent
2165,25498,16/04/2023,TRUE,Shortlisted
9520,123847,06/12/2023,TRUE,Contact Agent
3978,132394,30/03/2023,TRUE,Contact Agent
6608,132288,09/10/2022,TRUE,Contact Agent
5427,152171,17/04/2024,TRUE,Shortlisted
1578,195932,27/09/2023,TRUE,Contact Agent
194,148583,06/01/2024,TRUE,Shortlisted
5512,58132,07/08/2024,FALSE,Shortlisted
8741,3798,21/06/2021,TRUE,Shortlisted
8095,169140,08/11/2024,FALSE,Contact Agent
8336,112768,19/06/2023,TRUE,Shortlisted
7604,116531,02/02/2020,FALSE,Shortlisted
7306,116936,19/08/2021,TRUE,Shortlisted
4018,60197,10/07/2022,FALSE,Contact Agent
745,184714,16/12/2022,TRUE,Reported
597,119616,01/09/2020,FALSE,Contact Agent
7076,173798,25/12/2022,TRUE,Reported
1694,190369,20/02/2023,FALSE,Reported
850,67858,31/12/2023,FALSE,Shortlisted
1745,34970,14/05/2022,TRUE,Contact Agent
9781,15236,21/02/2024,FALSE,Shortlisted
482,134245,15/01/2022,TRUE,Contact Agent
6417,40127,02/11/2022,TRUE,Contact Agent
5005,42574,17/08/2021,TRUE,Contact Agent
6959,141414,01/06/2024,FALSE,Contact Agent
9283,35923,02/02/2021,TRUE,Shortlisted
8179,166883,23/04/2023,TRUE,Shortlisted
9483,47841,04/06/2023,TRUE,Shortlisted
5490,165706,01/09/2020,FALSE,Contact Agent
1981,197425,22/08/2022,TRUE,Contact Agent
2623,100802,18/10/2023,FALSE,Reported
2950,100059,12/06/2022,TRUE,Shortlisted
1646,39431,03/12/2023,FALSE,Shortlisted
785,22164,29/09/2023,FALSE,Contact Agent
2631,117119,20/01/2025,TRUE,Reported
5742,46052,09/03/2020,FALSE,Shortlisted
3797,57206,24/02/2024,TRUE,Reported
7506,113799,24/02/2022,FALSE,Reported
5982,62617,17/12/2023,TRUE,Reported
4579,36496,03/03/2022,FALSE,Shortlisted
6467,74107,17/12/2021,TRUE,Shortlisted
9268,25591,11/07/2021,TRUE,Shortlisted
9279,78848,16/11/2021,TRUE,Shortlisted
5093,79704,20/12/2023,FALSE,Contact Agent
9104,87039,25/07/2020,TRUE,Contact Agent
4692,172737,30/01/2023,TRUE,Contact Agent
7937,126027,22/08/2020,TRUE,Reported
6874,103942,15/02/2025,FALSE,Contact Agent
2004,104442,23/04/2023,TRUE,Contact Agent
82,168758,13/07/2024,TRUE,Contact Agent
3605,112797,11/10/2021,FALSE,Contact Agent
4992,163302,05/12/2021,FALSE,Reported
1691,75595,12/11/2023,TRUE,Reported
9287,161460,20/01/2024,TRUE,Reported
891,127917,10/01/2024,TRUE,Reported
8705,158706,04/02/2020,FALSE,Contact Agent
1208,198968,14/12/2022,FALSE,Contact Agent
1389,121631,14/06/2020,TRUE,Contact Agent
2509,138137,13/09/2024,TRUE,Shortlisted
3173,75896,07/03/2024,FALSE,Contact Agent
1065,18663,26/03/2024,TRUE,Contact Agent
762,32779,11/08/2021,FALSE,Shortlisted
8293,189633,11/01/2021,TRUE,Contact Agent
5534,90724,18/11/2023,FALSE,Reported
7353,118603,27/04/2023,TRUE,Shortlisted
830,181424,19/12/2020,FALSE,Contact Agent
8869,58029,02/07/2023,TRUE,Reported
2909,156642,29/07/2020,TRUE,Reported
1696,67558,26/02/2025,FALSE,Contact Agent
4102,198612,10/10/2024,FALSE,Reported
6272,72966,19/08/2024,TRUE,Shortlisted
1024,74510,09/10/2021,TRUE,Contact Agent
8508,38397,30/06/2024,FALSE,Contact Agent
8431,179547,14/06/2022,TRUE,Shortlisted
1773,180492,16/04/2023,FALSE,Reported
4211,148320,21/01/2023,TRUE,Contact Agent
4124,12946,30/04/2020,TRUE,Reported
8995,195338,28/09/2023,FALSE,Contact Agent
2328,138831,26/02/2021,TRUE,Contact Agent
693,95073,21/12/2022,TRUE,Contact Agent
6437,94486,26/03/2024,FALSE,Contact Agent
4290,176890,22/05/2021,FALSE,Contact Agent
347,31960,13/05/2022,FALSE,Contact Agent
6092,21887,07/12/2024,FALSE,Contact Agent
3089,139595,13/04/2024,FALSE,Contact Agent
7581,135422,17/01/2024,TRUE,Contact Agent
1497,116385,18/06/2023,TRUE,Reported
1386,3176,06/02/2023,FALSE,Shortlisted
3165,4623,17/05/2023,TRUE,Contact Agent
5274,107721,14/05/2022,FALSE,Contact Agent
2652,179754,16/08/2024,FALSE,Shortlisted
9289,142862,22/09/2023,FALSE,Contact Agent
4538,128746,20/11/2022,TRUE,Contact Agent
5813,92161,23/10/2021,FALSE,Contact Agent
8578,156037,17/10/2022,TRUE,Contact Agent
3505,161324,19/03/2021,FALSE,Contact Agent
565,12077,25/01/2025,FALSE,Shortlisted
2937,122613,03/07/2020,FALSE,Shortlisted
4515,2272,08/06/2023,FALSE,Contact Agent
8910,63987,11/05/2020,FALSE,Contact Agent
4518,24543,01/12/2022,FALSE,Contact Agent
3858,175019,02/06/2021,TRUE,Shortlisted
1200,19143,27/04/2022,FALSE,Shortlisted
8175,95722,27/03/2024,TRUE,Reported
622,155827,01/01/2022,FALSE,Shortlisted
3484,35977,14/04/2022,FALSE,Reported
9543,163044,17/01/2023,TRUE,Reported
2531,81654,07/10/2024,FALSE,Contact Agent
13,113852,19/09/2023,TRUE,Contact Agent
5059,109252,05/12/2024,TRUE,Reported
5578,113035,14/05/2020,FALSE,Contact Agent
5684,43475,19/11/2023,FALSE,Reported
7830,109922,09/09/2021,TRUE,Contact Agent
4891,64853,17/04/2020,FALSE,Reported
5315,185221,06/06/2020,FALSE,Contact Agent
9784,11926,23/06/2022,TRUE,Reported
1138,176082,21/11/2021,TRUE,Contact Agent
5216,31806,02/06/2022,TRUE,Shortlisted
7765,178664,12/06/2022,TRUE,Contact Agent
8346,181279,16/04/2021,FALSE,Reported
6752,161156,20/05/2022,TRUE,Contact Agent
7931,69858,01/09/2022,TRUE,Reported
4215,28233,24/07/2023,TRUE,Shortlisted
8924,92939,05/05/2020,TRUE,Shortlisted
4894,1927,20/04/2022,TRUE,Reported
1442,158001,01/02/2023,TRUE,Contact Agent
1659,34110,20/07/2024,FALSE,Contact Agent
3452,106118,21/06/2022,FALSE,Contact Agent
3344,39197,20/11/2020,FALSE,Shortlisted
867,36773,04/09/2021,FALSE,Shortlisted
6823,187785,14/01/2024,FALSE,Reported
1435,146273,25/01/2024,TRUE,Shortlisted
1778,59756,29/05/2020,TRUE,Contact Agent
7365,14888,17/05/2021,FALSE,Reported
998,115215,11/09/2023,TRUE,Contact Agent
6942,153949,07/11/2021,TRUE,Reported
6670,68755,19/02/2020,FALSE,Shortlisted
9503,98998,01/11/2024,FALSE,Contact Agent
9246,198972,11/10/2023,FALSE,Contact Agent
2567,135458,07/03/2021,FALSE,Reported
2997,70197,23/10/2020,TRUE,Shortlisted
2252,96074,11/05/2020,FALSE,Shortlisted
3094,42094,30/07/2022,FALSE,Reported
4601,24431,12/08/2021,TRUE,Contact Agent
9431,4500,14/03/2021,TRUE,Shortlisted
5672,163980,05/05/2021,FALSE,Contact Agent
7795,111350,06/10/2022,FALSE,Contact Agent
4825,27163,06/08/2023,FALSE,Shortlisted
3379,106979,31/05/2024,TRUE,Reported
8297,166348,22/07/2023,FALSE,Contact Agent
9145,183644,24/08/2020,FALSE,Shortlisted
8175,123226,30/11/2023,TRUE,Shortlisted
1942,155532,14/02/2023,TRUE,Reported
7847,159238,16/06/2023,FALSE,Contact Agent
5268,171584,12/03/2020,FALSE,Reported
574,67596,01/10/2023,FALSE,Shortlisted
258,84738,08/04/2021,FALSE,Contact Agent
3292,197428,01/01/2024,FALSE,Contact Agent
1857,156889,24/02/2020,TRUE,Reported
485,174334,02/08/2021,TRUE,Contact Agent
4393,125089,06/04/2021,TRUE,Contact Agent
5431,186658,06/11/2023,TRUE,Contact Agent
3458,179625,05/02/2021,TRUE,Reported
20,183694,30/01/2021,TRUE,Shortlisted
4147,181576,05/03/2022,TRUE,Contact Agent
7488,144968,09/01/2023,TRUE,Reported
2025,49569,08/10/2024,FALSE,Shortlisted
2057,190540,23/06/2024,FALSE,Reported
4852,113400,16/01/2022,TRUE,Shortlisted
1258,64067,04/12/2020,FALSE,Contact Agent
9938,80058,08/03/2024,FALSE,Shortlisted
1423,42498,12/04/2024,TRUE,Reported
7389,106258,21/09/2020,TRUE,Reported
6640,10480,20/04/2021,TRUE,Contact Agent
5072,190374,20/04/2021,FALSE,Contact Agent
5503,153263,17/09/2022,FALSE,Contact Agent
5366,153570,05/02/2023,TRUE,Contact Agent
4199,21758,15/12/2021,FALSE,Reported
762,99328,27/10/2023,FALSE,Shortlisted
2984,49572,24/10/2022,TRUE,Contact Agent
5326,15176,11/07/2021,FALSE,Contact Agent
1765,57182,31/10/2020,FALSE,Shortlisted
4327,5590,01/06/2023,FALSE,Contact Agent
7378,116891,18/02/2022,TRUE,Contact Agent
3365,62036,21/02/2020,TRUE,Contact Agent
799,152338,09/03/2023,FALSE,Contact Agent
9974,179640,05/02/2022,FALSE,Contact Agent
2599,192448,19/06/2024,TRUE,Contact Agent
752,157853,25/08/2023,FALSE,Shortlisted
3393,104123,08/12/2023,TRUE,Contact Agent
4681,116714,20/07/2020,FALSE,Shortlisted
7669,128874,11/11/2023,TRUE,Shortlisted
9706,53498,31/07/2020,FALSE,Contact Agent
2779,115538,29/09/2023,TRUE,Reported
5974,172823,30/08/2021,TRUE,Shortlisted
9294,137614,15/07/2022,FALSE,Contact Agent
3740,128015,14/12/2021,TRUE,Contact Agent
225,19621,13/12/2023,TRUE,Contact Agent
6093,116413,09/10/2023,FALSE,Shortlisted
9551,137328,23/12/2024,TRUE,Contact Agent
6946,57548,26/10/2020,FALSE,Shortlisted
6207,152765,30/06/2024,FALSE,Contact Agent
1418,115521,11/04/2022,TRUE,Reported
9259,68429,22/04/2020,TRUE,Contact Agent
4613,96629,29/04/2022,FALSE,Contact Agent
7644,168400,14/10/2021,TRUE,Shortlisted
4584,86518,13/04/2024,FALSE,Shortlisted
2701,33171,21/04/2024,TRUE,Reported
2820,76700,31/07/2021,TRUE,Shortlisted
9189,176827,03/10/2024,FALSE,Shortlisted
289,193672,06/05/2020,TRUE,Contact Agent
5709,143854,08/10/2021,TRUE,Reported
1861,144774,04/12/2023,FALSE,Contact Agent
5260,141990,05/04/2020,TRUE,Contact Agent
5378,10083,05/09/2020,FALSE,Contact Agent
4301,26650,19/12/2024,TRUE,Shortlisted
6501,128098,24/12/2023,TRUE,Contact Agent
763,76908,03/04/2024,FALSE,Contact Agent
1633,73369,24/08/2022,TRUE,Contact Agent
2495,154223,16/11/2021,TRUE,Contact Agent
9092,178508,13/10/2020,FALSE,Shortlisted
5741,155344,27/03/2020,TRUE,Contact Agent
1853,114467,29/07/2023,TRUE,Reported
1551,125171,24/11/2020,FALSE,Contact Agent
8145,47187,04/01/2024,TRUE,Reported
3074,103382,01/07/2021,FALSE,Reported
5838,140110,27/01/2021,FALSE,Reported
8423,132497,28/10/2020,TRUE,Contact Agent
4139,166546,05/11/2023,FALSE,Reported
6690,96113,15/02/2025,FALSE,Shortlisted
3889,181845,31/01/2021,TRUE,Reported
8833,81644,21/11/2023,FALSE,Contact Agent
2709,129599,25/03/2023,TRUE,Contact Agent
193,146705,10/07/2020,FALSE,Reported
8064,26972,07/08/2023,TRUE,Reported
643,926,26/07/2023,FALSE,Contact Agent
2903,182056,19/08/2023,TRUE,Contact Agent
8268,185632,31/07/2024,FALSE,Shortlisted
9186,166061,23/09/2020,FALSE,Shortlisted
6587,113667,13/02/2025,FALSE,Contact Agent
3113,11015,29/01/2025,TRUE,Contact Agent
9339,82872,23/12/2023,TRUE,Shortlisted
4717,12268,16/05/2022,TRUE,Shortlisted
35,78995,07/12/2023,TRUE,Contact Agent
1894,24094,30/05/2024,TRUE,Contact Agent
4016,107277,24/03/2023,TRUE,Reported
5865,88636,07/05/2020,TRUE,Reported
1241,66931,15/06/2022,TRUE,Reported
7967,96838,05/01/2023,FALSE,Reported
6972,188547,29/12/2021,TRUE,Contact Agent
8234,153283,27/12/2023,TRUE,Shortlisted
2491,106720,19/09/2024,TRUE,Shortlisted
7905,148494,01/03/2023,FALSE,Contact Agent
2274,119976,16/03/2024,TRUE,Shortlisted
20,57962,11/09/2022,TRUE,Shortlisted
795,55850,17/09/2024,FALSE,Contact Agent
781,142297,16/01/2020,TRUE,Contact Agent
1545,129651,12/01/2022,FALSE,Contact Agent
3856,58634,21/01/2025,TRUE,Reported
450,14609,09/09/2021,FALSE,Contact Agent
1460,1974,01/08/2021,FALSE,Contact Agent
6269,164653,11/01/2025,FALSE,Shortlisted
41,125556,01/09/2020,TRUE,Contact Agent
3198,15915,27/10/2022,TRUE,Contact Agent
6474,188955,21/02/2023,TRUE,Contact Agent
4318,79644,17/01/2023,TRUE,Contact Agent
7923,77032,06/08/2023,FALSE,Shortlisted
5960,127313,11/02/2024,FALSE,Shortlisted
7944,68274,30/10/2022,FALSE,Shortlisted
8370,64043,14/01/2021,FALSE,Shortlisted
7474,125799,16/08/2022,TRUE,Reported
3220,44471,16/10/2021,FALSE,Contact Agent
8669,12382,13/11/2024,FALSE,Contact Agent
9104,150553,01/06/2024,FALSE,Contact Agent
1879,175945,17/04/2024,FALSE,Reported
380,163981,20/02/2023,TRUE,Contact Agent
1493,85087,11/12/2021,FALSE,Reported
7157,141955,07/01/2024,TRUE,Shortlisted
3622,64599,16/03/2020,TRUE,Reported
7354,65360,05/02/2021,TRUE,Contact Agent
3658,130533,06/02/2020,TRUE,Contact Agent
8047,133231,04/10/2021,TRUE,Reported
3680,44194,17/06/2024,TRUE,Reported
6331,106183,20/06/2020,FALSE,Shortlisted
5470,97268,20/01/2023,TRUE,Contact Agent
7729,139626,30/01/2025,FALSE,Contact Agent
4244,149912,23/12/2021,TRUE,Reported
772,173197,11/11/2022,FALSE,Contact Agent
4734,176932,26/11/2023,FALSE,Shortlisted
6333,136510,30/07/2022,FALSE,Contact Agent
3114,152528,24/12/2021,TRUE,Contact Agent
8265,194121,23/10/2024,TRUE,Contact Agent
751,167996,14/05/2024,TRUE,Reported
3979,105131,07/01/2022,TRUE,Contact Agent
6049,75150,31/07/2020,TRUE,Reported
4240,97255,04/07/2022,FALSE,Shortlisted
5383,173015,09/02/2023,TRUE,Shortlisted
7323,106737,20/12/2024,TRUE,Shortlisted
8056,151883,27/05/2022,TRUE,Contact Agent
9571,161846,21/02/2020,FALSE,Contact Agent
1571,146880,24/01/2021,FALSE,Shortlisted
8684,18418,25/05/2021,FALSE,Contact Agent
4255,48359,29/01/2025,TRUE,Contact Agent
2169,16115,20/11/2023,FALSE,Contact Agent
8285,28562,06/07/2024,FALSE,Reported
2792,150995,03/11/2022,FALSE,Contact Agent
36,109509,08/02/2023,TRUE,Contact Agent
1894,197854,14/10/2021,TRUE,Shortlisted
8996,14434,04/06/2022,TRUE,Reported
9431,159774,18/10/2023,FALSE,Contact Agent
